item_id,identity,team_path,collection_before,collection_after,stable_key_before,stable_key_after,applied
45351,paises/italia/juventus/6970.htm#editorial:hx001:table-79:description-table-86,paises/italia/juventus,camisas/italia/juventus/60-70,camisas/italia/juventus/09_24_2,item:170a51e58e57ce5802f8c481fd075e8c8327d9c09f0f9cbc47446b58e4716683,item:c13102a220048bfa8024d878e97826501fbe437b0b8533b2c79cd11954293358,TRUE
45353,paises/italia/juventus/6970.htm#editorial:hx001:table-117:description-table-124,paises/italia/juventus,camisas/italia/juventus/60-70,camisas/italia/juventus/50-60,item:4c4610178c3c1841f36ff7353dd6ea1ef0dc7976e74999ea97e60bb24f553219,item:d6c3bded4cb56ebbe7c727b1c58363ded884695039211b08e913ee53688d5766,TRUE
45377,paises/italia/juventus/8182.htm#editorial:hx001:table-127:description-table-136,paises/italia/juventus,camisas/italia/juventus/foto_juv,camisas/italia/juventus/02_15,item:e16905934649213188a4fe5fc91ac8d4e77eda5b9822ab44807ad520cb318ca2,item:b8d4df597c1dd822bc67c2071617fdef87aa6899e6eace34cb7fa4a9d02e0491,TRUE
45379,paises/italia/juventus/8182.htm#editorial:hx001:table-167:description-table-176,paises/italia/juventus,camisas/italia/juventus/foto_juv,camisas/italia/juventus/08_17,item:fe46ed128fc3d3b322cb8ce1c905e3426fd989e5e3913e62f2fd2276ab26e657,item:7b497e089334b4fc15422b9a7ccb974a1b95f9208e627cdbf65fa3e080d9a2f4,TRUE
45380,paises/italia/juventus/8182.htm#editorial:hx001:table-186:description-table-195,paises/italia/juventus,camisas/italia/juventus/foto_juv,camisas/italia/juventus/08_17,item:30fffc575b7ba5965ad006ba0e51a2137fafd7846b3b8d887c0144cc2c9edcc5,item:ee7dbb4a9d25a97dda43e9a33f25afe2ba7f64f596c1f2a0638c7ac1eef5457c,TRUE
45381,paises/italia/juventus/8182.htm#editorial:hx001:table-205:description-table-214,paises/italia/juventus,camisas/italia/juventus/foto_juv,camisas/italia/juventus/12_17,item:3ca386e4cd22e5865840fcbccc3edc196e5ae527114f9ed8982259f0d84fad15,item:d17754c557d16535a1161ecb515e77bf2904f35fa7cb4b1d31bf19238d8f6ef9,TRUE
45382,paises/italia/juventus/8182.htm#editorial:hx001:table-224:description-table-231,paises/italia/juventus,camisas/italia/juventus/foto_juv,camisas/italia/juventus/02_22,item:5f0786d7c80802218fbff9a80d4afa21d09185f50ac55a1498a74d57cf6dfb65,item:4d13cbde864c26d773ec67689c8d96a5ad827a95e722b833af95f51192b14b4e,TRUE
45383,paises/italia/juventus/8182.htm#editorial:hx001:table-244:description-table-253,paises/italia/juventus,camisas/italia/juventus/foto_juv,camisas/italia/juventus/04_16,item:2e900f4626e1fe8043f0205fa11e7634fc23f925d6e548dbffc26decfbe32954,item:7c5c32881bd8f76287a9fb08d685c4174fa81cd30b62534c6100a911476ff856,TRUE
45386,paises/italia/juventus/8182.htm#editorial:hx001:table-304:description-table-313,paises/italia/juventus,camisas/italia/juventus/foto_juv,camisas/italia/juventus/03_17,item:5500486ed1c5c8bdc34f874585a2ba16bdbc50b38da206b127af98efa8dedba7,item:92801d115ba156c67d608239f7e7e40f0c00a12232265d76ba8d6afc5d4dd603,TRUE
45392,paises/italia/juventus/8182.htm#editorial:hx001:table-422:description-table-431,paises/italia/juventus,camisas/italia/juventus/foto_juv,camisas/italia/juventus/07_17,item:0b599e6ab4cc4f5da1ab5c6e64c70bc1e5f0d43e48ed88bede6637ea72cc2c94,item:c59cb0a658276d87109723e5164ba5f313ad8be2e7c98ed70db9a9823a93559a,TRUE
45407,paises/italia/juventus/8990_2.htm#editorial:hx001:table-142:description-table-151,paises/italia/juventus,camisas/italia/juventus/foto_juv,camisas/italia/juventus/11_22,item:f3fb349bb24fc12dc96a9ca5ac65181f03fd60f24c134e8e3db864680368ac3e,item:99960172afe22f3f5bb0435d525d8b591a933d56288a64b8fc3e2668a72803dd,TRUE
45466,paises/italia/lazio/8081.htm#editorial:hx001:table-33:description-table-42,paises/italia/lazio,camisas/italia/lazio/10_09,camisas/italia/lazio/08_22,item:97f4e3a480eb60c92f28c90ed59f6b337a850fc8f7cb0300e8387b5c960e6049,item:2ea40d08385a19fdb58fde18f99cf14523999704efa63928cf591c64c4267725,TRUE
45470,paises/italia/lazio/8384.htm#editorial:hx001:table-51:description-table-60,paises/italia/lazio,camisas/italia/lazio/10_09,camisas/italia/lazio/02_13,item:039df9728b212a9a3d32ba811d777c0837d234b5c248be2d26c46fab279ff27d,item:3267e408cf57755ba1780e91e42f347716b5c044c61399a46686362cdd23f28a,TRUE
45522,paises/italia/milan/6566.html#editorial:hx001:table-45:description-table-52,paises/italia/milan,camisas/italia/milan/08_18_2,camisas/italia/milan/09_23,item:a606faa4b93821ce2197dc965eed531128148a03113fd3ee43517b2cf2d733ee,item:569814623c8a653d6e1303c7c05dfa45503c4bd40eebbb0ad94be49c049ba29e,TRUE
45526,paises/italia/milan/6667.html#editorial:hx001:table-62:description-table-69,paises/italia/milan,camisas/italia/milan/08_18_2,camisas/italia/milan/09_23,item:14c784bb82e31986d867aedff1685bc7fa508837ccafef646b421dca8e5e43e2,item:715a91878e84b44f0c45209eca1824651228beead04dc2486ecb0f4e5c5e6bfa,TRUE
45530,paises/italia/milan/6869.htm#editorial:hx001:table-50:description-table-59,paises/italia/milan,camisas/italia/milan/04_20,camisas/italia/milan/09_23,item:3190e58d7ec7b9428d10649eb3e3e252db16200df99ccfd6cf7358f6b6a0d520,item:10934156f03fb011ec958592f922d2d7844b1491aa6a17b29dd04c82a4474c25,TRUE
45536,paises/italia/milan/7374.htm#editorial:hx001:table-31:description-table-40,paises/italia/milan,camisas/italia/milan/02_17,camisas/italia/milan/09_23,item:f6bfbd63eb779af2079871ecf74f764390dece254b5042c0aba40e4dc0c570b2,item:7c45dc08fcd26f0978b4ec55eed3165476b22b45adf3fc46a2db0218d3726d86,TRUE
45539,paises/italia/milan/7576.htm#editorial:hx001:table-31:description-table-40,paises/italia/milan,camisas/italia/milan/09_15,camisas/italia/milan/07_19,item:00bca046fff5f3202851bf28b98c0ce0c5de9b8de21f057fd1f91d4953429363,item:3fa95b3cf93a144cc00f3e9d0da1f10803092a27b4f46e91d4e706fa673bf092,TRUE
45555,paises/italia/milan/9697.htm#editorial:hx001:table-31:description-table-40,paises/italia/milan,camisas/italia/milan/01_10,camisas/italia/milan/07_18,item:c93eb11f552158181fe0e21b818d46e9cc67142ce92faad068570e6cabbb644f,item:8462b93d6ae207dbe01537c272a5de5f0e09705d8bd5a66f7b1932d97459ed5d,TRUE
45584,paises/italia/napoli/1011.htm#editorial:hx001:table-34:description-table-43,paises/italia/napoli,camisas/italia/napoli/03_14,camisas/italia/napoli/03_15,item:b6cf370b1435f7437fda9a634800dbd991077ed83a92d8978a0711c188dbd2e3,item:3ad2171a2efc79681ef7096e7073c143e0d42af17a0e388980e1008193b712b6,TRUE
45589,paises/italia/napoli/1617.htm#editorial:hx001:table-34:description-table-43,paises/italia/napoli,camisas/italia/napoli/12_17,camisas/italia/napoli/06_18,item:e8af318ccea95c1ce20af348eb2dba03bd546896d0a12f0e0f8362a125618b94,item:7f391ee2e0577cac1a79f416a0e32181c9d573a6fd231770540080e3351d385e,TRUE
45603,paises/italia/napoli/8283.htm#editorial:hx001:table-35:description-table-46,paises/italia/napoli,camisas/italia/napoli/02_17,camisas/italia/napoli/03_17,item:20fd124243539deb4dbabdc399cb9790c6d9c3a06bee169c060daa0948189aaa,item:7fbf6b3424374a3e802c5254191bc5852527da043c9822002ef426761bed7973,TRUE
45604,paises/italia/napoli/8283.htm#editorial:hx001:table-59:description-table-68,paises/italia/napoli,camisas/italia/napoli/02_17,camisas/italia/napoli/05_09,item:32e95bc3d374d02248dc03e8bddae50cd9ad71ce5dea67f92d9bf94e673a1cee,item:dcb93ab459d8681231ab944eb470b675e65f7a545896f020b2f6083d0f8d1c2e,TRUE
45605,paises/italia/napoli/8283.htm#editorial:hx001:table-81:description-table-90,paises/italia/napoli,camisas/italia/napoli/02_17,camisas/italia/napoli/03_25,item:7c346e67b7d668ac49ec08d170f660c41524ba3d181379710ed9e5a5d7c2d2ab,item:2fe087d622db165d46ea03a3e22f459db12e563dec7d9d4422758071e0314a96,TRUE
45610,paises/italia/napoli/8485.htm#editorial:hx001:table-57:description-table-66,paises/italia/napoli,camisas/italia/napoli/02_25,camisas/italia/napoli/09_24,item:979bcbd07d2f912ecef8f620c80d0bb947f398b3f643dfee2c0536cb7f56d2e8,item:bd6a8a898028b1a79b76bc859128471d45c4c3176b5a9697658e5a341e1f000a,TRUE
45614,paises/italia/napoli/8586.htm#editorial:hx001:table-96:description-table-105,paises/italia/napoli,camisas/italia/napoli/02_17,camisas/italia/napoli/10_13,item:26eb3712eddb9c8440c9a7e7300865bba2da787e98adfbe2536417cf0fc28eac,item:e16a0c884f591c7d1bf6b97e77cb256543ddbc32d0bf37596cb5744e0fc365f6,TRUE
45620,paises/italia/napoli/8687.htm#editorial:hx001:table-110:description-table-119,paises/italia/napoli,camisas/italia/napoli/04_20,camisas/italia/napoli/03_25,item:0515aaed6da8c341dc57e1868e838504306242e097468b2dcfdc24c2ee7a0b5a,item:8757cc785f0a89e82a88a5a57390544f38ebc73a30ccc8d0fc944a26bbb629e5,TRUE
45622,paises/italia/napoli/8687.htm#editorial:hx001:table-156:description-table-165,paises/italia/napoli,camisas/italia/napoli/04_20,camisas/italia/napoli/10_13,item:75f7c1e61c357ec3ca622efffb57b08a310864a0da347ccaf99eac7e7d125d98,item:9cacf45b12395e90405326dfffd136d64d96470b89334fee93f0feb064675be8,TRUE
45624,paises/italia/napoli/8687.htm#editorial:hx001:table-202:description-table-211,paises/italia/napoli,camisas/italia/napoli/04_20,camisas/italia/napoli/05_24,item:776a35d53007b463f7732310be27960cd7a7348e75f69d9bf382a8a910b28b64,item:375caeae9bfc40d7dd224d677924b61a02d3881924ce3d57969c971a1e4b04ae,TRUE
45634,paises/italia/napoli/8889.htm#editorial:hx001:table-201:description-table-210,paises/italia/napoli,camisas/italia/napoli/02_17,camisas/italia/napoli/10_13,item:e224368777809338d7e8552a2d8b1f0f929ff821172d7ca5741e3d415fb8dfd6,item:39e6f418b3b324e05d4fdbac08d2af25670e549c8f6d89c0aa20bbd90ce2bebe,TRUE
45641,paises/italia/napoli/8990.htm#editorial:hx001:table-123:description-table-132,paises/italia/napoli,camisas/italia/napoli/07_10,camisas/italia/napoli/05_24,item:e1668bd05378e1adaefbb560d7fc0cc6bdffb68a2d2e290248d3aeb2dee9a753,item:5f52bce6d6492fa1a63ee430d92b01c61a8a5bc422ad5b55a9647157756498d7,TRUE
45663,paises/italia/novara/1617.htm#editorial:hx001:table-34:description-table-43,paises/italia/novara,camisas/italia/novara/06_18,camisas/italia/novara/08_17,item:cd47416c74f763898172b5e78a43f46f05b5771c389bc50eaf45fded67c3bda4,item:89b1f90788ce68f384d76049692625c4befd0a34c4de3309c9305bf38dc0429b,TRUE
45664,paises/italia/novara/1617.htm#editorial:hx001:table-57:description-table-66,paises/italia/novara,camisas/italia/novara/06_18,camisas/italia/novara/08_17,item:8ad8595a0d2f2caa056d0b2221b5a988494c110f56737cd54254f75336d06971,item:e13e17cde2a5a688d26144f58d55002ad75f3d77e4f38e96c9ac8df840f4d8fd,TRUE
45691,paises/italia/parma/1415.htm#editorial:hx001:table-34:description-table-43,paises/italia/parma,camisas/italia/parma/02_16,camisas/italia/parma/07_17,item:0565f9ee423068c13837632d5afbe283ae551dcae05cf44b15c04857252e6087,item:f4eabfee2dd0d91a4a957b813a0992b42e86d8f15ce39832ec65e6a5302b40e5,TRUE
45770,paises/italia/roma/8081.htm#editorial:hx001:table-51:description-table-60,paises/italia/roma,camisas/italia/roma/09_24,camisas/italia/roma/02_25,item:e1b56643a9b27d44ec9050a2dd50f43d5ed210c20ca7a799b17c5e6409f8ca57,item:446c2fb509ecf82519418eca51a301ec34ca9185901226dfd77cb46045e73882,TRUE
45788,paises/italia/roma/8687.htm#editorial:hx001:table-63:description-table-72,paises/italia/roma,camisas/italia/roma/06_14_2,camisas/italia/roma/03_23,item:192f0efbf89f7bf55b5f97e5dac46976ebf80836ee6b3b39e3135e240b901a88,item:1ce6f9d64a913891c46a0868927c5cfb3074e88d5400989dbb3f29c31d35b1b2,TRUE
45797,paises/italia/roma/8889.htm#editorial:hx001:table-57:description-table-66,paises/italia/roma,camisas/italia/roma/02_15,camisas/italia/roma/02_17,item:7c973e3b59305771807da0585672256c46da55a11bffe07080c957331016f02b,item:a47c05ade394bb89dc8765bb1a7a120a70e403f46194c8dd3e8da80bf6fe29ff,TRUE
45798,paises/italia/roma/8889.htm#editorial:hx001:table-80:description-table-87,paises/italia/roma,camisas/italia/roma/02_15,camisas/italia/roma/07_18,item:71e5ab175b2e1824414379002d031c44b572451f1eee1b2e7d6475fd6892d70c,item:c34ce01a74700a6ddcc3114148b368ea46bb715e8ae13818c8f3865f9adb0411,TRUE
45799,paises/italia/roma/8889.htm#editorial:hx001:table-101:description-table-108,paises/italia/roma,camisas/italia/roma/02_15,camisas/italia/roma/07_18,item:970b333725c257c2fb1e61987cb819284e5ef6179d68a9a5a234df58b0a20469,item:0cd1a4a89e508462b354f74b8471ca8a7bb03ad95f4ef197f9493d6437464bae,TRUE
45863,paises/italia/sampdoria/8283.htm#editorial:hx001:table-56:description-table-63,paises/italia/sampdoria,camisas/italia/sampdoria/08_16,camisas/italia/sampdoria/05_24,item:3966b51a8d8070a549a4b33a9f4cd20545dffeb521dc6f7094fecaf67f6157c4,item:409a2d0571b52676fa54119c2622ce48011072c1d246d800352d6f7317711414,TRUE
45920,paises/italia/torino/0203.htm#editorial:hx001:table-147:description-table-156,paises/italia/torino,camisas/italia/torino/00-10,camisas/italia/torino/07_13_2,item:68536f7c9f2b397c9ead8c4d42f8ef8bfb162323271380cae41ecd9a62381b89,item:f401182e845c9aeedfbe8739e4a02fa0ed41feaa17ed18cac0e5b85e2e7b3b62,TRUE
45945,paises/italia/torino/0405.htm#editorial:hx001:table-298:description-table-305,paises/italia/torino,camisas/italia/torino/00-10,camisas/italia/torino/07_13_2,item:42c22291325e4bf4a1fd2ce75255cfbbd0a3bdb9a56d9e1282a4c79b8d7ddcf6,item:973ed026d8979d17564e5adf1438d8a50f1b116eec822b3f16420e72b6953ae8,TRUE
45956,paises/italia/torino/0607.htm#editorial:hx001:table-233:description-table-242,paises/italia/torino,camisas/italia/torino/00-10,camisas/italia/torino/07_13_2,item:9e069ee53594dee4799e718ee8d24b2ab07b7b59e0bb50aca6778ea4beaa763b,item:f73979c895cc9b5c9a3c79a8284a176f5e202571ccb70c39f9cd45f316b3632b,TRUE
45971,paises/italia/torino/0708.htm#editorial:hx001:table-352:description-table-359,paises/italia/torino,camisas/italia/torino/foto_tor,camisas/italia/torino/07_13_2,item:a6d12c4c864bbef073c58876697f137f4ab44900714d264a4da641356610b29f,item:697466e71825ffa793400ea8d135903030f135d66252c1c63e260e6b90f40f5b,TRUE
45988,paises/italia/torino/0809.htm#editorial:hx001:table-113:description-table-122,paises/italia/torino,camisas/italia/torino/foto_tor,camisas/italia/torino/07_13_2,item:891197d19af759ca6f7dcbb86a56c8e7de093a445a91dcf85f6be0dc9d85cb55,item:418d2a10493d4246e33ae633e13ad8884c10d18962570551ec69c39f92edcf19,TRUE
46000,paises/italia/torino/0809.htm#editorial:hx001:table-411:description-table-418,paises/italia/torino,camisas/italia/torino/foto_tor,camisas/italia/torino/07_13_2,item:95d5af438140787955998878322758a75dbb4b8e10ed731134f3191de9b119c7,item:a8f21606438a2b52ea950352a2e3b9f66185bf97441bdba01a5442d3fe0dc309,TRUE
46003,paises/italia/torino/0809.htm#editorial:hx001:table-490:description-table-499,paises/italia/torino,camisas/italia/torino/foto_tor,camisas/italia/torino/07_13_2,item:71f982cd3619913d3dd4efce92bfbbfabae6aad08c9fe7aad0123cf51ab56b25,item:a51d11a0acca7f94b4a6da4f055734fbbbef3b94497704b06e9287564b9b5a7f,TRUE
46004,paises/italia/torino/0809.htm#editorial:hx001:table-517:description-table-524,paises/italia/torino,camisas/italia/torino/foto_tor,camisas/italia/torino/07_13_2,item:06c51fb120b49f537af988b8de40a422cfd1097f01e307bf18881a97f853fc13,item:f9d4472006645d32c3cdb842e5ddf97261ac1e06542e24e6d42523c69e9e5e9a,TRUE
46024,paises/italia/torino/1011.htm#editorial:hx001:table-357:description-table-364,paises/italia/torino,camisas/italia/torino/00-10,camisas/italia/torino/07_13_2,item:85729d09fdc9ae4894aed0ad26cdde37192f324894f17f183c9c85964cb2db3f,item:56669c280bdfaa2f33f1fa6f9aee9e6481349e74e57a9d1400bff9a1d64be377,TRUE
46028,paises/italia/torino/1011.htm#editorial:hx001:table-429:description-table-436,paises/italia/torino,camisas/italia/torino/00-10,camisas/italia/torino/10_13,item:870a7507d8c3f0befc0dee6da5434bbe48823b71c6f87ef5dce8eb2b521a5ff8,item:01dd3fd6e095028b6e182b31305fa14c57884afa258c2bb7a483f1e7c0c9a32f,TRUE
46044,paises/italia/torino/1112.htm#editorial:hx001:table-313:description-table-322,paises/italia/torino,camisas/italia/torino/10-20,camisas/italia/torino/10_13,item:9c01d71db4c85b61e60a63f1f115ceff6e7199f6f0718846c718289283b1e0ef,item:15b9111329096ae6ffb3a892e8bcb92c62824ec070a00b846c7f2e09a268b207,TRUE
46065,paises/italia/torino/1415.htm#editorial:hx001:table-69:description-table-78,paises/italia/torino,camisas/italia/torino/03_15,camisas/italia/torino/02_16,item:8745b57571b443d2940b577295adf83315f4d1e77e25234aa456f011f4e50fd0,item:bfe95c6b4602074e7a2b3b6a8f49c1ffa2da086add1257c3bf75f6eabf3ce408,TRUE
46066,paises/italia/torino/1415.htm#editorial:hx001:table-88:description-table-97,paises/italia/torino,camisas/italia/torino/03_15,camisas/italia/torino/02_16,item:2af861dd1108ca8f2e239c38adb855e68eab2dfa42ac63cae16028d307f34869,item:35cbc9004ad5f295e0a6cf114febc6cc209976ad1e619452190a32913f2d61c3,TRUE
46074,paises/italia/torino/1415.htm#editorial:hx001:table-240:description-table-249,paises/italia/torino,camisas/italia/torino/03_15,camisas/italia/torino/02_16,item:8f87a59248271108c3d19defe9df9a4c4beb38b6de9ef6d24f19ddc1ba7cdcb0,item:d03593fd44ae6abb948f79cc71ed47cebdc776d321e48955b20540583ff94949,TRUE
46092,paises/italia/torino/1516.htm#editorial:hx001:table-107:description-table-116,paises/italia/torino,camisas/italia/torino/03_17,camisas/italia/torino/07_18,item:2f178bfb166fe3a230b7031d18b377d2f8618678945814e5fb5b09c0d25496e8,item:d743011937c34f31256bed4d146e95c8eafe43ba6f63a0bef59722d222c85053,TRUE
46096,paises/italia/torino/1516.htm#editorial:hx001:table-188:description-table-197,paises/italia/torino,camisas/italia/torino/03_17,camisas/italia/torino/07_17,item:80ba66e665c7bf3c217cb6efbe839737c9b2edc2bd2ef94ef38de20d3161c8fd,item:1178063f067c2b565ea97564d4928e3292de6c7b3c53c21adbb90441d278ae00,TRUE
46104,paises/italia/torino/1617.htm#editorial:hx001:table-163:description-table-172,paises/italia/torino,camisas/italia/torino/08_17,camisas/italia/torino/03_19,item:a77ed83d4ccef5235679e3ed6fe3e14710beeb49826a21bae99487903b34a556,item:df845d4b21cbb1c37cbead815d6c4e1b4f9de1f628fe2a308c7fd47d3b538835,TRUE
46105,paises/italia/torino/1617.htm#editorial:hx001:table-188:description-table-197,paises/italia/torino,camisas/italia/torino/08_17,camisas/italia/torino/03_19,item:60dcb8abb9132e229f60bc1ac0b16a55c5583f398fd30c572c28b6e0a0bdadc3,item:bfc56da3bf3875fee2d3b9caa9bc0c9c5de6f76e0efedcff29f96e8106b8f5d0,TRUE
46109,paises/italia/torino/1617.htm#editorial:hx001:table-274:description-table-283,paises/italia/torino,camisas/italia/torino/08_17,camisas/italia/torino/03_19,item:259f5cc3902c4193b466c8c433d905df6b59dbf0fbc55c035e959c8b35c74cb8,item:c72a669b0616655464df2b5e63255d16744ab4ac37a464f0a8979e33ee9b146f,TRUE
46111,paises/italia/torino/1718.htm#editorial:hx001:table-35:description-table-44,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19_2,item:e6157dc53f1416f04e057da95a83bc5ffc8d0e297f0bfd212925b332c041f3a4,item:28d0f63cfeb579a70d6622382d61b7deb5ffbc4dc060b061b8eef51ff1e0c145,TRUE
46113,paises/italia/torino/1718.htm#editorial:hx001:table-80:description-table-89,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19_2,item:ef402baaf5355b37a748d43b56c4a2ce8f9081ccff2c1dd01e959cbfeda8aea1,item:9ba1a1bc7d278a3c4a81ebe6e797e37bc1a6cc63374b1ecf41753cf606a70d92,TRUE
46114,paises/italia/torino/1718.htm#editorial:hx001:table-103:description-table-112,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19,item:ef61ece0b880e5004f4d0340d8bb171859dd33ee8962a045a94baec3b3a78976,item:5b903b9c066510672611b907295df31dc8db1fc7c1bb6b02ae21f8812fe69406,TRUE
46115,paises/italia/torino/1718.htm#editorial:hx001:table-126:description-table-135,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19,item:9e83e40a7538f67948b1f20283ba58c6706e78bdb913536a9429e8d91a33648a,item:6fe3d9878f35941583564686bc7253a4df2e269e298203ff2f032d3039016288,TRUE
46116,paises/italia/torino/1718.htm#editorial:hx001:table-150:description-table-159,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19,item:bbca3750102e7ca60c80cb869a66e7e8248fc473f5348988d5e7a2739ef09d54,item:a4c94165b8b5560fdbd0733d58a00a9e7152d5ca624afb9e3e19d8d7863dfef0,TRUE
46117,paises/italia/torino/1718.htm#editorial:hx001:table-174:description-table-183,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19_2,item:03c7e3b4dd4fcae1869ae09be1c0b57337c2e42951f8b6f94e995fb360923b3f,item:53a9531258a5f4dc34547e954155a0570244bf790cf20312cee71a543c5ddfeb,TRUE
46118,paises/italia/torino/1718.htm#editorial:hx001:table-198:description-table-207,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19_2,item:1f13177f8cfce0d7c9553efad6a3102536c5388b4bc62b867349d887ca5e8902,item:897ed2248c1a2ac597ed83e35d44f5822dea80d738ec771506b1dd4bf69b7f3c,TRUE
46119,paises/italia/torino/1718.htm#editorial:hx001:table-222:description-table-231,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19,item:3220ef831d7980a15cecbb57b49eea609ee1ccb11906b505059c917f49c3df95,item:157b37480e88dff5e1ed8a05df63904586b54aa9fca0a7bee98985c1655019de,TRUE
46120,paises/italia/torino/1718.htm#editorial:hx001:table-246:description-table-255,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19_2,item:cc8c46b4126751a6ca96d8daa6c379dc8aef11850a2a8c2f9bb84ab56f40a8ab,item:1f5a04ff4b620849e12ca7046f283b482194f099f8cc4c300c4702c4a6d87d4f,TRUE
46121,paises/italia/torino/1718.htm#editorial:hx001:table-270:description-table-279,paises/italia/torino,camisas/italia/torino/06_18,camisas/italia/torino/03_19_2,item:330ab1a702358e9f3fefa07b6c95f961b0dc0fefbdbbf87e22915fbb6c8bc8c1,item:39245ab9d96359e8eba2784e0408270f659bc1d9525907577ef53cf1ec63af88,TRUE
46124,paises/italia/torino/1819.htm#editorial:hx001:table-39:description-table-48,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19,item:c5818c65e8dcd3fa5e3acd1c7be6d152093f3ae058c2b8452afed07cfa3d2eaf,item:86841494621d5b83445e22628ea4de363c6f5d707e550c6a2f6821c2cf9dd7e2,TRUE
46125,paises/italia/torino/1819.htm#editorial:hx001:table-60:description-table-69,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19,item:0f9f6e438e62f744c19c41a02e976527e003635ef91ed8a16bf3046a918c0b93,item:dda58f30dc79b6829195bcd515a073923507f3ce7b84f6993fc4b0a15bb72437,TRUE
46126,paises/italia/torino/1819.htm#editorial:hx001:table-81:description-table-90,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19_2,item:094a519b28001a612a78e00438ed0e9b4b3b0990c17ecc12be4c00ec7ea5691d,item:870a764c20a6f8e0edeb0efd9ceaabdce080d25a135f49cc9a909694337e4c59,TRUE
46128,paises/italia/torino/1819.htm#editorial:hx001:table-128:description-table-137,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/10_19,item:3a1e862716c450d43ccd26396e7fdeed8790486debdbe11eb7bacc08906ba447,item:c1544a0ed643cb249aad6a86e19bbac1224d7f7be5aba33b5ee80d87c8cb6ca9,TRUE
46129,paises/italia/torino/1819.htm#editorial:hx001:table-151:description-table-160,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19,item:0c8adc887359e85c568d02b7067546dfecd2e731266aac4486cccd30eb0a8647,item:1d8a7ff69086eb959a2c4943516fe1f92670267419c56cd3bbe7dd33011868f7,TRUE
46130,paises/italia/torino/1819.htm#editorial:hx001:table-174:description-table-183,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19_2,item:ff7b2ea654b52bcf6e8a982c6de68d338b5aea6be19ca6fb66f474ff03f76faf,item:c8d81c7be546da36f763e4d4a5439027a90d0917f25e5c33fc220070d43e12a8,TRUE
46132,paises/italia/torino/1819.htm#editorial:hx001:table-220:description-table-229,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/10_19,item:5f4dacbb1a703878ce48d1fdeaad070365f955cf8e5b89ef8bc555e28714f5b8,item:a441021c8558712f722f3216a777d4d3ad91cff574986e6d1ca721821a4244e1,TRUE
46133,paises/italia/torino/1819.htm#editorial:hx001:table-241:description-table-250,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19,item:212d6f360d1d75257425b4a905fea3433f8b635ce3264b03d52cfc433a64b5fd,item:6ef96a28241a7326cc6e8578c2491c5804aec0f3ae2b850bef3a6099d42dfa67,TRUE
46134,paises/italia/torino/1819.htm#editorial:hx001:table-265:description-table-274,paises/italia/torino,camisas/italia/torino/07_19,camisas/italia/torino/03_19,item:8f49f2f6819a48c8cb1467249724f2bbaf32576dfeed6b2415ec666bdac60ba9,item:a3d1acc63927313e5c4f5c30e0d3e42815d2714fda38a8f50088c9e9ff3db9ea,TRUE
46140,paises/italia/torino/1920.htm#editorial:hx001:table-119:description-table-128,paises/italia/torino,camisas/italia/torino/08_22,camisas/italia/torino/05_23,item:dc360a79560e67ed290aea0f6af9567709a0be5e1833f959455aaeb6ced550ad,item:e5c1653e474bcec92869d5d154081163b776ea1042fd5a8c162da0b31e78e8a6,TRUE
46156,paises/italia/torino/2021.htm#editorial:hx001:table-173:description-table-180,paises/italia/torino,camisas/italia/torino/08_22,camisas/italia/torino/06_23,item:8c67f6b3342f97ea3b4e7a2cb670944064a353f4cf95dc9b92bd901b0779f97e,item:751e2063153e819cb7f5c375794aaa1d8ee71ea6849a92147b1995612c5cba83,TRUE
46205,paises/italia/torino/4344.htm#editorial:hx001:table-50:description-table-58,paises/italia/torino,camisas/italia/torino/foto_tor,camisas/italia/torino/03_25,item:9806ae2fc2f2b2f9d6cc3f51796d4a7c2c01019f80bd27dda09b89b04c348553,item:b97f28c2ccd0b3b1d7122e881d15eb5994498ff186db50d0c9171194a3d939ba,TRUE
46224,paises/italia/torino/4748.htm#editorial:hx001:table-48:description-table-57,paises/italia/torino,camisas/italia/torino/foto_tor,camisas/italia/torino/05_23,item:1b3d3dfdc97403208cd54f89c41867b107307e633d913b2fa426d8bb20607ac1,item:55295996deea0b7db7c49aa58169587d458f5ff4c14d49391086b043152013cf,TRUE
